id,question,answers,pred,EM,F1,generation_time
5da5f97a6782e2f4559618a1ac96a0eaa98ff99ae2f5b189,"Dialogue: William: are you still angry?
Emilia: YES 
William: :(
Summary: ",['Emilia is still angry.'],Emilia is still angry.,1.0,1.0,3.755
e5b2529de4edb475662403295e8fb4c639067de48ea3fa13,"Dialogue: Jeff: Should we go to the village party?
Lia: I'm too tired after hiking
Mico: I'd like to go, there may be some hot boys!
Lia: I doubt
Jim: like a real village boy?
Jim: who doesn't even speak English?
Mico: yes, the dummer, the better
Jim: haha, stupid fucks good, they say
Mico: I confirm!
Lia: not my cup of tea
Mico: I'll go there, who wants to join?
Jeff: I'll go as well
Mico: wanna drive?
Jeff: so you could drink?
Mico: would be nice, hahah
Jeff: not excited, but ok
Mico: thanks!
Summary: ",['Mico and Jeff will go to the village party. Jeff will drive.'],Mico and Jeff will go to the village party.,0.0,0.8421052631578948,3.398
0681192bf437818262545c9d5d410f94fd265b20f23d5111,"Dialogue: Michael: Sorry I can't make it today :(
Tom: well, ok... are you sure?
Michael: I'm really sorry, can't leave the office before 8pm 
Tom: it's okay, call me tomorrow
Michael: I will. Sorry again
Summary: ","[""Michael can't leave the office before 8 PM, so he's unable to meet with Tom. Michael will call Tom tomorrow.""]",The dialogue is about Michael informing Tom that he cannot make it today because he cannot leave his office before 8 pm. Tom understands and tells Michael to call him tomorrow instead.,0.0,0.5,4.113
6f9361273f0bb0f4da30c7204050eaf72782a8fdae636bb2,"Dialogue: Autumn: u sewn anything?
Autumn: show me show me!! :D
Autumn: <file_gif>
Israel: no :(
Israel: haven't had the time yet  ;(
Autumn: ooh :( 
Autumn: u need to have pririorities in life!
Autumn: like me - i haven't checked the tests for a month because the dress wouldn't sew itself :D
Israel: you've sewn a dres??
Israel: you didn't show it to me
Autumn: oh didn't i?
Autumn: there will be some photos on the site soon so you'll see it:)
Israel: sure will! can't wait!:D
Autumn: <file_other>
Autumn: haven't i showed you this?
Israel: noo!! it's wonderful!!
Autumn: thanks :)
Israel: can't wait to see the whole dress! :)
Summary: ",['Autumn has sewn a dress.'],"Autumn has sewn a dress and Israel hasn't seen it yet. Autumn plans to post photos of the dress on a website soon, so Israel will be able to see it then. Israel is excited to see the entire dress.",0.0,0.1951219512195122,4.316
1b992f20e93e0d79de187fa27d695a4a1603ddb06bcaf0d8,"Dialogue: Brenda: Hello, is this Sandra Donovan?
Sandra: Yes, well that was my maiden name, it's Sandra Taylor now.
Brenda: It's Brenda Riley, we used to work together in the clothes factory!
Sandra: Oh my God! Bren! How are you, it must be 25 years!
Brenda: I'm fine, I live in Stoke now, moved away from Brum in the late 90s.
Sandra: I still live in Kings Norton, same house, same husband! I've got 4 grandchildren now, ages 2, 4, 9 and 15! How about you?
Brenda: Unfortunately, my husband Bill died 5 years ago, I have only one grandchild, she's 7, my little angel, she doesn't remember her Gramps. 
Sandra: So sorry, love, I remember your Bill, he had long black hair and massive sideburns, didn't he?
Brenda: Well, yes, about 45 years ago, he was bald when he passed away. He loved to dance, he did Northern Soul, we both did actually. Went up to Wigan on weekends, happy times!
Sandra: Oh yes, I remember that craze, bit energetic for me! We liked disco instead! We had some great dinner dances with the factory, do you remember them?
Brenda: Yes! Us all dressed up with our long dresses and the men with their frilly evening shirts, lovely memories!
Sandra: Do you still see any of the girls from Lister's?
Brenda: No, but I heard that Marigold Carter died, very sad.
Sandra: Hey Bren, I've had a brainwave! How about we organise a reunion for the Lister's girls, look on social media for them?
Brenda: Actually, I was thinking along those lines! Do you fancy meeting up, just you and me? I can come down to Birmingham anytime.
Sandra: That would be lovely! Can you manage it next Saturday? We could meet about 11ish and go for lunch and a good old trip down memory lane!
Brenda: Oh yes! I'd love that! I'll get back to you about train times soon!
Sandra: Ok! Bye love!
Summary: ","[""Sandra and Brenda used to work together in the clothes factory 25 years ago. Sandra still lives in Kings Norton. Brenda lives in Stoke now. Her husband Bill died 5 years ago. They will meet in Birmingham for a lunch next Saturday about 11. They want to organize a reunion for the Lister's girls. ""]","Brenda and Sandra, who used to work together in a clothes factory, catch up after 25 years. They discuss their lives since then - Sandra still lives in the same house with her husband and has four grandchildren, while Brenda moved to Stoke after her husband Bill passed away five years ago. They remember their shared past, including going to dinner dances organized by the factory and Brenda's husband's love for Northern Soul. Sandra suggests organizing a reunion for the Lister's girls, and they plan to meet up next Saturday for lunch and reminiscing about old times.",0.0,0.5241379310344827,5.269
e207f0cd648c4dd4516b519a490faacd3dae921aac636340,"Dialogue: Leah: <fIie_others>
Kristi: What is this?(?_?)
Leah: If you go to this link, you can get 20% discount coupon <3<3<3
Kristi: What coupon is this? (＠_＠;)
Leah: All the items on this online shop. 
Leah: Havent you talked to me that you needed new trainers?
Kristi: You remembered! Yes I did! (*^0^*)
Leah: I have a favor as well_(._.)_
Leah: Put my ID onto the reference code. “Direndia45”∩(·ω·)∩
Kristi: What can you get if I do that?
Leah: I will get some accumulated money for the shopping next time.(*_*)(*_*)(*_*)
Kristi: Alright.  (^.^)
Kristi: You smart consumer! (^_-)-☆(^_-)-☆
Summary: ",['Kristi needs new trainers. Leah has a link for a discount coupon at an online store.'],"The dialogue is between Leah and Kristi, where Leah shares a link for an online shop offering a 20% discount coupon. Kristi expresses her gratitude for remembering that she needed new trainers. Leah then asks Kristi to use her ID (""Direndia45"") as the reference code so that Leah can accumulate some shopping money for future purchases. Kristi agrees and compliments Leah on being a smart consumer.",0.0,0.2465753424657534,4.92
6bdecf495afb4980c3f65777cc45c18bb487f697e8a078f6,"Dialogue: Lisa: Hello Peter. What have you been doing off late?
Peter: Bit busy with work.
Lisa: Too much of work, huh?
Peter: Not really, I’ve been working out
Lisa:  Ohh, trying to get in shape?
Peter: Nah, I don’t have much of weight to lose, just want to improve my health.
Lisa:  That’s a good thought. I was also thinking of working out a bit. What do you do? Do you go to a Gym?
Peter: Yes, I hold a membership with the one near our office.
Lisa: Which exercises do you do regularly?
Peter: I do weights and run on the treadmill.
Lisa:  Besides exercises, I think I need to eat better to help me keep in shape.
Peter: Another major requirement for good health is sleep. On an average one requires at least 7-8 hours of sleep.
Lisa:  There are a lot of things we can do to stay healthy.
Peter: Yes. One needs to maintain a regime to stay healthy for a long term.
Summary: ",['Peter has been working out at the gym near their office lately to improve his health. Lisa is considering working out and eating better to be healthier.'],"Peter and Lisa discuss their health routines. Peter works out regularly at the gym near his office, doing weights and running on the treadmill. He also emphasizes the importance of sleep for good health, suggesting that one should aim for at least 7-8 hours per night to maintain a healthy lifestyle. Lisa expresses her intention to start working out as well and mentions that she wants to eat better to help with staying in shape. They both agree on the need to maintain a consistent routine for long-term health benefits.",0.0,0.2857142857142857,5.178
a49f56fda8881e78a638c9f488dec798c0a3cc2b18f6b8f0,"Dialogue: Petra: I need to sleep, I can't stand how sleepy I am
Andy: I know, and it's so boring today, nobody's working at the office
Ezgi: I am working! lazy pigs
Petra: I'm sleeping with my eyes open, kill me
Andy: ask the fat woman from HR
Petra: she would kill me on spot without batting an eye
Andy: she always repeats she has a black belt in karate 
Petra: it's hard to believe she can move, but let her have whatever belt she wants
Andy: LOL
Petra: sooooo sleepy
Summary: ","['Petra is very sleepy at work today, Andy finds the day boring, and Ezgi is working. ']","The dialogue suggests that Petra is extremely tired and struggling to stay awake. Andy comments on the boredom of the day since nobody is working at the office, and Ezgi mentions that she is working. Petra jokes about being killed by a fat woman from HR who claims to have a black belt in karate. The conversation ends with Petra expressing her extreme sleepiness.",0.0,0.25,4.657
e3438ab42d3cc8239d1e19c8368ad851df9cdf88b15fd6ec,"Dialogue: Nova: Do know that people are photoshoping Timothée Chalamet into artworks? :D
Nova: It's hilarious, check it out: <file_other>
Dominic: lol XD
Dominic: it kinda looks good
Nova: Right? :D
Dominic: he looks like a typical young man from a 19th-century portrait
Nova: omg you're so right! :D he looks as if he read Rimbaud's poems and drank absinthe on a daily basis
Dominic: hahaha XD it's so accurate
Summary: ",['People are photoshopping Timothée Chalamet into artworks. Dominic and Nova agree that he looks like a 19th century man.'],"The dialogue is about people photoshopping Timothée Chalamet into artworks, specifically 19th-century portraits. Nova finds it hilarious and shares an example with Dominic, who agrees that it looks accurate and fitting for a young man who has read Rimbaud's poems and drinks absinthe regularly.",0.0,0.459016393442623,4.68
77ead33295dc92287fbb9d0b6e86911ef1ef33d35fbb6f68,"Dialogue: Lola: hey girlfriend, what's up?
Adele: Oh, hi Lols, not much.
Adele: got a new dog.
Lola: another one?
Adele: Yup. a pup biscuit lab. 4 months. Chewy.
Lola: how did the others react?
Adele: the cats keep their distance, Poppy and Lulu seem to mother him. Speedy wants to play.
Lola: no fighting? that's new.
Adele: they say puppies are accepted by other animals more easily than older dogs
Lola: especially girl dogs, probably
Adele: with the other ones I had to wean them because I took them in as adult dogs. And girls like to fight. like crazy.
Lola: doggies, right/.
Adele: that too :P
Lola: haha. true though.
Adele: I know, right. Anyway, called him Bones. He's so plump it kinda fit.
Lola: cute. can't wait to see him.
Summary: ","['Adele got a new biscuit Labrador Chewy that is 4 months. Her cats keep their distance, and Poppy and Lulu seem to mother Chewy and Speedy wants to play.']","Adele got a new dog named Chewy, who is a 4-month-old Pup Biscuit Lab. She calls him Bones and her other dogs seem to accept him easily.",0.0,0.39999999999999997,4.03
694acb099ad12bae7161cf4ac8d7fb920d6de7ce1857a246,"Dialogue: Cara: hey
Cara: are you at home
Celine: hey Cara
Celine: No i'm not
Cara: okay then, i just wanted to pass by
Celine: im sorry, i can drop by in the evening if you dont mind
Cara: its fine, call me then if you decide to come
Celine: ok
Summary: ","['Celine is not at home, but she will call Cara before visiting her.']","Cara and Celine are friends. Cara wanted to visit Celine but she wasn't home, so they arranged for Celine to drop by in the evening or call Cara if she decides to come.",0.0,0.26086956521739135,4.257
838c429ae24c4723861b0f074f871f52db83f0747f772d5d,"Dialogue: Rachel: <file_other>
Rachel: Top 50 Best Films of 2018
Rachel: :)
Janice: Omg, I've watched almost all 50... xDD
Spencer: Hahah, Deadpool 2 also??
Janice: Yep
Spencer: Really??
Janice: My bf forced me to watch it xD
Rachel: Hahah
Janice: It wasn't that bad
Janice: I thought it'd be worse
Rachel: And Avengers? :D
Janice: 2 times
Rachel: Omg
Janice: xP
Rachel: You are the best gf in the world
Rachel: Your bf should appreciate that ;-)
Janice: He does
Janice: x)
Summary: ","['Rachel sends a list of Top 50 films of 2018. Janice watched almost half of them, Deadpool 2 and Avengers included.']","In this dialogue, Rachel is discussing movies with Janice and Spencer. They are talking about the Top 50 Best Films of 2018 list. Janice mentions that she has watched almost all 50 films on the list, including Deadpool 2 which her boyfriend made her watch. Rachel finds it impressive and calls Janice the best girlfriend in the world.",0.0,0.3513513513513513,4.651
1937c256433911ec3025e6383525c9c4ef22d52b445a0a0c,"Dialogue: luke: Hey, was just thinking, we should avail ourselves for team selection tomorrow regardless of our injuries
martial: thats what i was thinking also
luke: we should let Jose know that tomorrow
martial: the first thing in the morning infact
luke: the fixtures are really piling up and we need to help the team
martial: yeah, thats for sure, we are a family
luke: we will the coach know that we are ready to play
martial: despite the little pain, me i'm ready
luke: me too
martial: so we meet up at carrington and go to his office very early
luke: yeah, both of us
martial: ok, we'll go together
luke: cool 
martial: ok
Summary: ","[""luke and martial want to help the team and play despite their injuries. They will meet at carrington and go to the coach's office.""]","In the dialogue, Luke and Martial are discussing their injuries and their commitment to play for the team despite them. They plan to inform the coach about their availability the next morning and meet up at Carrington to go to his office early. Both of them are determined to help the team, considering the piling fixtures, and they will go together.",0.0,0.5384615384615384,4.638
69f3eb0f9a4c973a0b9785e7795cece732bf7738b5322fce,"Dialogue: Sally: did you hear Borns' new album? :o
Rita: YES I DID
Rita: it's amazeballs
Sally: i know right??? God Save Our Young Blood
Rita: definitely my fav 
Rita: that and Faded Heart
Sally: so good
Rita: i'm also pumped for Florence, her new single is out tomorrow
Sally: :o didn't know about it! 
Summary: ","[""Sally and Rita like Borns' new album very much. Rita is also excited about Florence's new single which comes out tomorrow. Sally didn't know about it.""]","Sally and Rita are discussing music. They both listened to Borns' new album and enjoyed it, with Rita calling it ""amazeballs"". They also mention Florence's upcoming single.",0.0,0.42857142857142855,4.234
4a4c7c55c7fb1952ff95cbf97499ae21eb93ff1c37e68458,"Dialogue: Martin: I won two cinema tickets!
Aggie: oh cool, how come?
Martin: online. on fb, the movie mag organized it
Aggie: so what did you do
Martin: just write a short review and that's it
Aggie: well done :) so what and when. and where?
Martin: the new film with Redford
Aggie: i guess i heard sth
Martin: it's pretty cool i heard. till the end of the week
Aggie: sounds good. we'll find time XD
Summary: ",['Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.'],"Martin won two cinema tickets for a new film with Redford, which will be shown at the end of the week. Aggie and he will find time to watch it together.",0.0,0.49056603773584906,4.169
719eee42955c9d3602c720f8644ffd10e0af4776be3dc046,"Dialogue: Max: I know I will never be famous music producer
Max: But check this out
Max: My latest project
Max: <file_other>
Jim: I'll listen to it when I get home.
Jim: Knowing you I'm sure it's good.
Max: Thanks
Max: Let me know what you think later
Jim: I will
Summary: ","[""Jim will check out Max's latest music project when he gets home.""]","Max has shared his latest music project with Jim, who plans to listen to it when he gets home. Max is confident that the project is good and asks for Jim's feedback later.",0.0,0.43478260869565216,4.215
6b2677b451034aef716068c91304f0ce5e33440ebf8b4620,"Dialogue: Wanda: Let's make a party!
Gina: Why?
Wanda: beacuse. I want some fun!
Gina: ok, what do u need?
Wanda: 1st I need too make a list
Gina: noted and then?
Wanda: well, could u take yours father car and go do groceries with me?
Gina: don't know if he'll agree
Wanda: I know, but u can ask :)
Gina: I'll try but theres no promisess
Wanda: I know, u r the best!
Gina: When u wanna go
Wanda: Friday?
Gina: ok, I'll ask
Summary: ","[""Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ""]","Wanda wants to make a party and asks Gina for help. She needs Gina to make a list and also asks if she can borrow her father's car to go grocery shopping with her on Friday. Gina agrees to try to ask her father about the car, but there is no promise that he will agree. Wanda thinks Gina is the best.",0.0,0.4096385542168675,4.638
0b61c23fde58a1a29920fd2cf13ba9caf9dec377481563df,"Dialogue: Madison: <file_other>
Madison: I saw this offer today
Adam: Thailand??
Madison: Exactly
Adam: Not to expensive??
Madison: Tickets cost pretty penny, but the rest is extra cheap
Taylor: And children under 12 --> 50% off
Jordan: Seems ok
Summary: ",['Madison considers buying flight tickets to Thailand as she has found a cheap offer with 50% discount for children under 12.'],"The offer for a trip to Thailand has tickets that are expensive but the rest of the costs are affordable, and children under 12 get a 50% discount.",0.0,0.5116279069767442,3.95
026af6b27965bf8a6572d64fc70cc2269b01b37509086d74,"Dialogue: Charlee: I'm in class. Theatre in Portuguese lol
Curtis: Realllly?
Charlee: Yes. One of my subjects at the university that I attend is portuguese theatre. We are preparing a performance
Curtis: What performance is this? Are you devising it?
Charlee: A polish one translated into portuguese
Curtis: Thats quite cool. Who is the writer?
Charlee: Mrożek
Summary: ",['Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.'],Charlee is studying Portuguese theatre at university and is preparing a performance of a Polish play by author Mrożek that has been translated into Portuguese.,0.0,0.5909090909090909,4.122
3ea532ab0addd3b00ccff7e7f4c09e0644067bf1acf1453a,"Dialogue: Jesse: can i borrow your razor?
Stig: what happened to yours?
Jesse: i broke it. fell right out of my hands
Summary: ","[""Jesse broke his razor and wants to borrow Stig's.""]",Jesse broke his razor and is asking Stig if he can borrow his.,0.0,0.608695652173913,3.958
b0a5da20017e4f6d513b2e5058be42e204a1e105698da42e,"Dialogue: Meg: still at school?
Ann: i have extra math classes
Meg: so when can i meet you?
Ann: i will be home at 7
Summary: ",['Ann is still at school. She will be home at 7 so she can meet Meg then.'],Ann will be home at 7 PM.,0.0,0.5,3.916
0c3ce1cd7e7246a98eda4c178e98c100cbe3e275c4b7ce9b,"Dialogue: Jones: Hey.
Angelina: Hey.
Angelina: Long time. How are you doing?
Jones: I'm fine
Jones: You?
Angelina: I'm cool too.
Jones: You think we can meet today later in the afternoon in town?
Angelina: Definitely.
Jones: Okay. I will call you to confirm where we will meet.
Angelina: Cool
Summary: ",['Jones and Angelina will meet in town in the afternoon.'],Jones and Angelina are planning to meet up later in the afternoon in town. Jones will call Angelina to confirm their meeting location.,0.0,0.5806451612903226,4.073
5995658a6719fda93e3338b5bdb95ace008a41f8856f0a81,"Dialogue: Bella: Will you be home tonight?
Clara: Wanna pop in?
Bella: I'd love to. But first have to see how dad's doing. 
Clara: I won't be back before 7 though. Am at the gym.
Bella: No pro. Is 7:30 ok then?
Clara: Why don't we go and have a drink? It's Friday evening after all. Eh?
Bella: In actual fact I want to have a talk with you. I sort of need your advice.
Clara: Something happened?!
Bella: Not yet. I mean it's nothing dramatic. Just need to talk to you.
Clara: What about?
Bella: Myself I would say.
Clara: I've guessed so much! Very well. Come anytime after 7:30 and I'll fix us a snack. Beer? Wine?
Bella: Oh dear... I'd appreciate a snack but let me bring the wine.
Clara: OK CU.
Clara: But you'll have to park somewhere along the road as my drive's taken by my camper at the moment.
Bella: No pro.
Summary: ",['Bella wants to talk with Clara and she will come to her place after 7:30.'],Bella will visit Clara after 7:30 and bring wine.,0.0,0.5384615384615384,3.836
29fe22e3483ac121e8c349dad5e3755798af025b774a676e,"Dialogue: Gary: remember i told you i wanted to drive for uber?
Ellie: yes.... :-D
Gary: and how you told me it was a terrible idea
Ellie: yes, I do remember lol
Gary: well, i'm driving for uber :-D
Ellie: really??? hahahha i'm sure i was right
Ellie: i'm sure you hate it
Gary: no! i love it <3
Gary: i'm actually parked waiting for a ping for my next ride
Gary: it's so much fun!!!
Gary: i've met loads of cool people! :-D
Ellie: really? 
Ellie: i would have NEVER expected YOU would enjoy it
Gary: why is that?
Ellie: you're... ""peculiar"" when you meet new people, lol
Gary: what do you mean???
Ellie: don't take this the wrong way...
Ellie: but you're not good at being around new people lol
Ellie: you're always awkward and uncomfortable :-/
Gary: lol i didn't know i was perceived that way
Ellie: yeah, so when i hear you're having fun meeting all thiese strangers i'm really surprised lol
Ellie: maybe your social skills are improving!! hahaha
Gary: whatever, I'm having so much fun
Ellie: i'm glad you are!! :-)
Summary: ",['Gary is a driver for Uber and he really enjoys it.'],"In this dialogue, Gary tells Ellie that he is now driving for Uber, which was a decision they had discussed before and Ellie initially thought it was a bad idea. However, Gary enjoys the experience and finds it fun, meeting new people and having a good time. Ellie is surprised by this as she perceives Gary as awkward and uncomfortable around new people. Despite this, she is glad that Gary is enjoying himself.",0.0,0.20253164556962025,4.781
4531b2fb7204ec965ce453b1eddea55b22ba4d798b74c41f,"Dialogue: Elena: Happy birthday my dear!
Dorothea: Oh thank you darling! <3
Elena: I wish you all the best and I hope all your dreams come trueee!
Dorothea: Haha thanks!
Elena: Are you going to celebrate today?
Dorothea: Yes, I'm gonna meet Tom and we're going to eat something in the town :)
Elena: Cool! So enjoy guys! And see you on your party on Saturday! :D
Dorothea: Thx! Love U :* and see you soon! 
Summary: ",['Dorothea is having a birthday dinner in the town with Tom. Elena is seeing Dorothea at her party on Saturday. '],Dorothea is celebrating her birthday today by meeting Tom and eating something in town. Elena wishes her a happy birthday and invites herself to Dorothea's party on Saturday.,0.0,0.5217391304347826,4.294
